2022-05-07 22:44:48,980 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [107772232.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '08:00:00', '09:00:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,021 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [108367382.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:30:00', '08:00:00', '09:50:00', '17:10:00', '18:20:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,086 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [106404572.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:40:00', '07:50:00', '09:00:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,093 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [105868111.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '07:50:00', '09:40:00', '17:20:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,139 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [106044243.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:50:00', '09:20:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,248 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [106397449.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:40:00', '07:50:00', '09:00:00', '17:40:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,267 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [106343074.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:40:00', '07:50:00', '09:00:00', '17:10:00', '19:00:00', '20:10:00', '25:00:00']})
2022-05-07 22:44:49,277 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [105977451.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:50:00', '09:00:00', '17:10:00', '18:40:00', '20:10:00', '25:00:00']})
2022-05-07 22:44:49,335 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [103710303.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:30:00', '09:00:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,406 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [103747111.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '07:30:00', '08:50:00', '17:10:00', '18:40:00', '19:50:00', '25:00:00']})
2022-05-07 22:44:49,454 [MainThread  ] [INFO ]  Evaluations: 9. fitness: [107529936.58333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '08:00:00', '09:10:00', '17:10:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,698 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [107772232.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '08:00:00', '09:20:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,792 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [109063741.58333331], solution: TimePeriodSolution({99: ['05:00:00', '06:50:00', '08:00:00', '09:10:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,836 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [107772232.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '08:00:00', '09:00:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,849 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [108204490.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:30:00', '08:00:00', '09:30:00', '17:10:00', '18:20:00', '19:40:00', '25:00:00']})
2022-05-07 22:44:49,937 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [105868111.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '07:50:00', '09:40:00', '17:20:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,947 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [106404572.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:40:00', '07:50:00', '09:00:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:49,981 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [106007076.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:50:00', '09:20:00', '17:40:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,072 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [106343074.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:40:00', '07:50:00', '09:00:00', '17:10:00', '19:00:00', '20:10:00', '25:00:00']})
2022-05-07 22:44:50,115 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [105836749.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '07:50:00', '09:40:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,128 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [105977451.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:40:00', '09:20:00', '17:10:00', '18:40:00', '20:10:00', '25:00:00']})
2022-05-07 22:44:50,201 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [103710303.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:30:00', '09:00:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,246 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [103747111.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '07:30:00', '08:50:00', '17:10:00', '18:40:00', '19:50:00', '25:00:00']})
2022-05-07 22:44:50,317 [MainThread  ] [INFO ]  Evaluations: 10. fitness: [107529936.58333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '08:00:00', '09:10:00', '17:10:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,538 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [107772232.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '08:00:00', '09:20:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,619 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [109063741.58333331], solution: TimePeriodSolution({99: ['05:00:00', '06:50:00', '08:00:00', '09:10:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,686 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [107772232.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '08:00:00', '09:00:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,693 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [108204490.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:30:00', '08:00:00', '09:30:00', '17:10:00', '18:20:00', '19:40:00', '25:00:00']})
2022-05-07 22:44:50,782 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [105868111.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '07:50:00', '09:40:00', '17:20:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,812 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [106404572.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:40:00', '07:50:00', '09:00:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,831 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [106007076.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:50:00', '09:10:00', '17:40:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,908 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [106343074.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:40:00', '07:50:00', '09:00:00', '17:10:00', '19:00:00', '20:10:00', '25:00:00']})
2022-05-07 22:44:50,944 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [105836749.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '07:50:00', '09:40:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:50,950 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [105977451.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:40:00', '09:20:00', '17:10:00', '18:40:00', '20:10:00', '25:00:00']})
2022-05-07 22:44:50,985 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [103710303.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:30:00', '09:00:00', '17:30:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:51,032 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [103747111.83333331], solution: TimePeriodSolution({99: ['05:00:00', '06:10:00', '07:20:00', '08:30:00', '17:10:00', '18:40:00', '19:50:00', '25:00:00']})
2022-05-07 22:44:51,085 [MainThread  ] [INFO ]  Evaluations: 11. fitness: [107529936.58333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '08:00:00', '09:10:00', '17:10:00', '18:50:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:51,175 [MainThread  ] [INFO ]  Evaluations: 12. fitness: [107772232.33333331], solution: TimePeriodSolution({99: ['05:00:00', '06:20:00', '08:00:00', '09:20:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:51,204 [MainThread  ] [INFO ]  Evaluations: 12. fitness: [109063741.58333331], solution: TimePeriodSolution({99: ['05:00:00', '06:50:00', '08:00:00', '09:10:00', '18:00:00', '19:00:00', '20:00:00', '25:00:00']})
2022-05-07 22:44:51,262 [MainThread  ] [INFO ]  Evaluations: 12. fitness: [108204490.08333331], solution: TimePeriodSolution({99: ['05:00:00', '06:30:00', '08:00:00', '09:30:00', '17:10:00', '18:20:00', '19:40:00', '25:00:00']})
